day;month;year;hour;weekday;holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;traffic_volume
13;1;2016;20;4;0;263.62;0;0;1;Haze;2702
13;1;2016;22;4;0;263.22;0;0;75;Haze;1587
13;1;2016;22;4;0;263.22;0;0;75;Mist;1587
13;1;2016;23;4;0;263.08;0;0;1;Haze;1049
13;1;2016;23;4;0;263.08;0;0;1;Mist;1049
14;1;2016;1;5;0;264.22;0;0;40;Mist;351
14;1;2016;1;5;0;264.22;0;0;40;Haze;351
14;1;2016;4;5;0;265.08;0;0;75;Haze;835
14;1;2016;4;5;0;265.08;0;0;75;Mist;835
14;1;2016;6;5;0;265.15;0;0;90;Haze;5136
14;1;2016;8;5;0;265.65;0;0;40;Haze;5714
14;1;2016;8;5;0;265.65;0;0;40;Mist;5714
14;1;2016;10;5;0;266.08;0;0;90;Haze;4297
14;1;2016;10;5;0;266.08;0;0;90;Mist;4297
14;1;2016;12;5;0;268.08;0;0;90;Haze;4754
14;1;2016;12;5;0;268.08;0;0;90;Mist;4754
14;1;2016;14;5;0;269.51;0;0;90;Mist;5462
14;1;2016;14;5;0;269.51;0;0;90;Haze;5462
14;1;2016;16;5;0;269.58;0;0;90;Haze;6713
14;1;2016;16;5;0;269.58;0;0;90;Mist;6713
14;1;2016;18;5;0;269.15;0;0;90;Mist;4437
14;1;2016;18;5;0;269.15;0;0;90;Haze;4437
14;1;2016;20;5;0;269.22;0;0;90;Mist;2826
14;1;2016;20;5;0;269.22;0;0;90;Haze;2826
14;1;2016;22;5;0;268.94;0;0;75;Mist;1871
14;1;2016;22;5;0;268.94;0;0;75;Haze;1871
15;1;2016;0;6;0;268.58;0;0;90;Mist;753
15;1;2016;0;6;0;268.58;0;0;90;Haze;753
15;1;2016;0;6;0;268.58;0;0;90;Snow;753
15;1;2016;1;6;0;268.29;0;0;90;Mist;481
15;1;2016;4;6;0;267.58;0;0;90;Mist;829
15;1;2016;4;6;0;267.58;0;0;90;Haze;829
15;1;2016;4;6;0;267.58;0;0;90;Snow;829
15;1;2016;6;6;0;267.22;0;0;90;Mist;5394
15;1;2016;6;6;0;267.22;0;0;90;Snow;5394
15;1;2016;8;6;0;267.01;0;0;90;Mist;5502
15;1;2016;8;6;0;267.01;0;0;90;Snow;5502
15;1;2016;10;6;0;266.63;0;0;90;Snow;4447
15;1;2016;12;6;0;266.02;0;0;90;Clouds;5154
15;1;2016;14;6;0;267.01;0;0;90;Clouds;5563
15;1;2016;16;6;0;266.79;0;0;1;Clear;6483
15;1;2016;18;6;0;265.82;0;0;1;Clear;4799
15;1;2016;20;6;0;265.09;0;0;40;Clouds;2942
15;1;2016;22;6;0;262.86;0;0;90;Clouds;3324
15;1;2016;23;6;0;262.01;0;0;90;Clouds;1700
16;1;2016;0;7;0;261.73;0;0;90;Clouds;1467
16;1;2016;1;7;0;261.28;0;0;75;Clouds;1033
16;1;2016;2;7;0;259.8;0;0;40;Clouds;738
16;1;2016;5;7;0;257.3;0;0;1;Clear;688
16;1;2016;6;7;0;255.22;0;0;1;Clear;1211
16;1;2016;7;7;0;254.68;0;0;40;Clouds;1870
16;1;2016;8;7;0;254.51;0;0;40;Clouds;2603
16;1;2016;10;7;0;255.22;0;0;90;Clouds;3746
16;1;2016;11;7;0;255.35;0;0;90;Snow;4207
16;1;2016;11;7;0;255.35;0;0;90;Haze;4207
16;1;2016;12;7;0;255.51;0;0;90;Snow;4601
16;1;2016;12;7;0;255.51;0;0;90;Haze;4601
16;1;2016;14;7;0;255.87;0;0;75;Haze;4632
16;1;2016;16;7;0;255.15;0;0;1;Clear;4636
16;1;2016;18;7;0;253.46;0;0;1;Clear;3917
16;1;2016;20;7;0;252.22;0;0;5;Clear;2683
16;1;2016;22;7;0;251.35;0;0;1;Clear;2349
16;1;2016;23;7;0;250.35;0;0;1;Clear;2082
17;1;2016;0;1;0;250.15;0;0;1;Clear;1065
17;1;2016;2;1;0;248.75;0;0;1;Clear;644
17;1;2016;3;1;0;248.41;0;0;1;Clear;343
17;1;2016;4;1;0;248.28;0;0;90;Haze;466
17;1;2016;6;1;0;247.68;0;0;40;Clouds;929
17;1;2016;7;1;0;247.15;0;0;1;Clear;1430
17;1;2016;8;1;0;247.15;0;0;1;Clear;1988
17;1;2016;9;1;0;248.68;0;0;5;Clear;2524
17;1;2016;10;1;0;249.29;0;0;1;Clear;2857
17;1;2016;11;1;0;251.15;0;0;1;Clear;3172
17;1;2016;13;1;0;252.88;0;0;5;Clear;3954
17;1;2016;14;1;0;253.44;0;0;1;Clear;3746
17;1;2016;16;1;0;253.87;0;0;1;Clear;3749
17;1;2016;18;1;0;252.87;0;0;1;Clear;2891
17;1;2016;20;1;0;251.54;0;0;1;Clear;2084
17;1;2016;22;1;0;250.87;0;0;1;Clear;1284
17;1;2016;23;1;0;249.93;0;0;1;Clear;977
18;1;2016;1;2;0;249.35;0;0;1;Clear;335
18;1;2016;2;2;0;248.62;0;0;1;Clear;263
18;1;2016;5;2;0;248.08;0;0;1;Clear;2124
18;1;2016;6;2;0;248.28;0;0;90;Clouds;4199
18;1;2016;7;2;0;248.68;0;0;90;Clouds;4193
18;1;2016;8;2;0;249.65;0;0;90;Clouds;3497
18;1;2016;9;2;0;250.41;0;0;90;Clouds;3709
18;1;2016;11;2;0;252.14;0;0;90;Clouds;3919
18;1;2016;12;2;0;254.54;0;0;90;Clouds;4133
18;1;2016;14;2;0;255.55;0;0;90;Clouds;4738
18;1;2016;16;2;0;256.15;0;0;75;Clouds;4883
18;1;2016;18;2;0;254.51;0;0;1;Clear;3669
18;1;2016;20;2;0;252.09;0;0;1;Clear;2141
18;1;2016;22;2;0;251.22;0;0;1;Clear;1416
19;1;2016;0;3;0;250.75;0;0;1;Haze;775
19;1;2016;2;3;0;250.69;0;0;1;Clear;520
19;1;2016;4;3;0;250.36;0;0;1;Clear;1144
19;1;2016;6;3;0;249.75;0;0;1;Clear;5669
19;1;2016;8;3;0;249.49;0;0;1;Clear;5883
19;1;2016;10;3;0;251.88;0;0;1;Clear;4416
19;1;2016;12;3;0;256.55;0;0;1;Clear;4757
19;1;2016;14;3;0;258.51;0;0;40;Clouds;5079
19;1;2016;16;3;0;259.15;0;0;90;Clouds;6735
19;1;2016;18;3;0;259.43;0;0;90;Clouds;4510
19;1;2016;20;3;0;259.5;0;0;90;Snow;2660
19;1;2016;21;3;0;259.58;0;0;90;Snow;2388
19;1;2016;23;3;0;259.72;0;0;90;Snow;997
20;1;2016;1;4;0;260.01;0;0;90;Snow;319
20;1;2016;2;4;0;260.5;0;0;90;Snow;254
20;1;2016;2;4;0;260.5;0;0;90;Mist;254
20;1;2016;3;4;0;260.48;0;0;90;Snow;345
20;1;2016;3;4;0;260.48;0;0;90;Mist;345
20;1;2016;5;4;0;261.01;0;0;90;Snow;2593
20;1;2016;7;4;0;261.82;0;0;90;Snow;5705
20;1;2016;7;4;0;261.82;0;0;90;Mist;5705
20;1;2016;9;4;0;262.65;0;0;90;Snow;5122
20;1;2016;9;4;0;262.65;0;0;90;Mist;5122
20;1;2016;10;4;0;264.08;0;0;90;Haze;4402
20;1;2016;10;4;0;264.08;0;0;90;Snow;4402
20;1;2016;10;4;0;264.08;0;0;90;Mist;4402
20;1;2016;12;4;0;265.36;0;0;90;Haze;4688
20;1;2016;12;4;0;265.36;0;0;90;Mist;4688
20;1;2016;12;4;0;265.36;0;0;90;Snow;4688
20;1;2016;13;4;0;266.15;0;0;90;Mist;4740
20;1;2016;13;4;0;266.15;0;0;90;Haze;4740
20;1;2016;15;4;0;266.58;0;0;90;Mist;5661
20;1;2016;15;4;0;266.58;0;0;90;Haze;5661
20;1;2016;17;4;0;266.76;0;0;90;Haze;6494
20;1;2016;17;4;0;266.76;0;0;90;Mist;6494
20;1;2016;19;4;0;266.86;0;0;90;Haze;3183
20;1;2016;19;4;0;266.86;0;0;90;Snow;3183
20;1;2016;21;4;0;267.15;0;0;90;Mist;2338
20;1;2016;23;4;0;267.08;0;0;75;Haze;1017
20;1;2016;23;4;0;267.08;0;0;75;Mist;1017
21;1;2016;0;5;0;267.15;0;0;90;Mist;539
21;1;2016;0;5;0;267.15;0;0;90;Haze;539
21;1;2016;1;5;0;267.22;0;0;90;Haze;335
21;1;2016;1;5;0;267.22;0;0;90;Mist;335
21;1;2016;3;5;0;267.39;0;0;90;Mist;319
21;1;2016;3;5;0;267.39;0;0;90;Haze;319
21;1;2016;4;5;0;267.57;0;0;90;Mist;874
21;1;2016;4;5;0;267.57;0;0;90;Haze;874
21;1;2016;7;5;0;267.58;0;0;90;Mist;6227
21;1;2016;7;5;0;267.58;0;0;90;Haze;6227
21;1;2016;9;5;0;267.5;0;0;90;Mist;4823
21;1;2016;9;5;0;267.5;0;0;90;Haze;4823
21;1;2016;9;5;0;267.5;0;0;90;Snow;4823
21;1;2016;11;5;0;267.8;0;0;90;Haze;4545
21;1;2016;11;5;0;267.8;0;0;90;Mist;4545
21;1;2016;11;5;0;267.8;0;0;90;Snow;4545
21;1;2016;12;5;0;267.79;0;0;90;Haze;4906
21;1;2016;12;5;0;267.79;0;0;90;Mist;4906
21;1;2016;12;5;0;267.79;0;0;90;Snow;4906
21;1;2016;14;5;0;267.68;0;0;90;Haze;5246
21;1;2016;14;5;0;267.68;0;0;90;Mist;5246
21;1;2016;14;5;0;267.68;0;0;90;Snow;5246
21;1;2016;16;5;0;267.22;0;0;90;Haze;6708
21;1;2016;16;5;0;267.22;0;0;90;Mist;6708
21;1;2016;16;5;0;267.22;0;0;90;Snow;6708
21;1;2016;18;5;0;267.02;0;0;90;Haze;4269
21;1;2016;18;5;0;267.02;0;0;90;Snow;4269
21;1;2016;18;5;0;267.02;0;0;90;Mist;4269
21;1;2016;20;5;0;266.88;0;0;90;Clouds;2998
21;1;2016;22;5;0;266.87;0;0;90;Snow;2010
22;1;2016;0;6;0;266.75;0;0;90;Snow;850
22;1;2016;2;6;0;266.65;0;0;90;Snow;585
22;1;2016;4;6;0;266.22;0;0;90;Snow;966
22;1;2016;6;6;0;265.75;0;0;90;Snow;5538
22;1;2016;8;6;0;265.55;0;0;90;Snow;5460
22;1;2016;8;6;0;265.55;0;0;90;Haze;5460
22;1;2016;10;6;0;265.76;0;0;90;Snow;4469
22;1;2016;12;6;0;266.65;0;0;90;Snow;5346
22;1;2016;12;6;0;266.65;0;0;90;Haze;5346
22;1;2016;14;6;0;267.55;0;0;40;Snow;5529
22;1;2016;16;6;0;268.22;0;0;90;Clouds;6630
22;1;2016;18;6;0;267.16;0;0;90;Clouds;4660
22;1;2016;20;6;0;264.37;0;0;40;Clouds;2890
22;1;2016;22;6;0;262.29;0;0;90;Mist;2837
22;1;2016;23;6;0;263.36;0;0;90;Clouds;1894
23;1;2016;0;7;0;263.93;0;0;90;Clouds;1313
23;1;2016;1;7;0;264.55;0;0;90;Clouds;827
23;1;2016;3;7;0;265.44;0;0;90;Clouds;440
23;1;2016;5;7;0;265.48;0;0;90;Clouds;1173
23;1;2016;7;7;0;265.48;0;0;90;Clouds;1508
23;1;2016;9;7;0;265.48;0;0;90;Snow;3330
23;1;2016;9;7;0;265.48;0;0;90;Haze;3330
23;1;2016;11;7;0;266.02;0;0;90;Snow;4385
23;1;2016;12;7;0;266.72;0;0;90;Clouds;4806
23;1;2016;14;7;0;267.65;0;0;75;Clouds;4610
23;1;2016;16;7;0;267.55;0;0;75;Haze;4894
23;1;2016;18;7;0;266.86;0;0;90;Haze;4253
23;1;2016;20;7;0;266.93;0;0;90;Haze;2789
23;1;2016;20;7;0;266.93;0;0;90;Mist;2789
23;1;2016;22;7;0;267.41;0;0;90;Mist;3965
23;1;2016;23;7;0;268.15;0;0;90;Mist;2034
24;1;2016;0;1;0;268.41;0;0;90;Mist;1313
24;1;2016;1;1;0;268.93;0;0;90;Mist;827
24;1;2016;2;1;0;269.15;0;0;90;Mist;664
24;1;2016;3;1;0;269.35;0;0;90;Mist;440
24;1;2016;5;1;0;269.72;0;0;90;Mist;520
24;1;2016;6;1;0;269.69;0;0;90;Mist;825
24;1;2016;8;1;0;269.88;0;0;90;Mist;1895
24;1;2016;8;1;0;269.88;0;0;90;Snow;1895
24;1;2016;10;1;0;270.42;0;0;90;Mist;3093
24;1;2016;10;1;0;270.42;0;0;90;Snow;3093
24;1;2016;11;1;0;271.15;0;0;90;Snow;3590
24;1;2016;11;1;0;271.15;0;0;90;Mist;3590
24;1;2016;13;1;0;271.55;0;0;90;Snow;4166
24;1;2016;13;1;0;271.55;0;0;90;Mist;4166
24;1;2016;15;1;0;272.08;0;0;90;Mist;3865
24;1;2016;15;1;0;272.08;0;0;90;Snow;3865
24;1;2016;15;1;0;272.08;0;0;90;Haze;3865
24;1;2016;17;1;0;272.15;0;0;90;Haze;4120
24;1;2016;17;1;0;272.15;0;0;90;Mist;4120
24;1;2016;19;1;0;272.01;0;0;90;Haze;2702
24;1;2016;19;1;0;272.01;0;0;90;Mist;2702
24;1;2016;21;1;0;271.79;0;0;90;Mist;2463
24;1;2016;23;1;0;271.72;0;0;90;Mist;1035
25;1;2016;0;2;0;271.28;0;0;90;Snow;461
25;1;2016;0;2;0;271.28;0;0;90;Mist;461
25;1;2016;2;2;0;271.15;0;0;90;Mist;260
25;1;2016;3;2;0;270.9;0;0;90;Mist;322
25;1;2016;6;2;0;270.72;0;0;90;Mist;5034
25;1;2016;7;2;0;270.65;0;0;90;Mist;5511
25;1;2016;7;2;0;270.65;0;0;90;Fog;5511
25;1;2016;7;2;0;270.65;0;0;90;Snow;5511
25;1;2016;9;2;0;270.72;0;0;90;Mist;4801
25;1;2016;9;2;0;270.72;0;0;90;Fog;4801
25;1;2016;10;2;0;270.86;0;0;90;Mist;4100
25;1;2016;10;2;0;270.86;0;0;90;Fog;4100
25;1;2016;12;2;0;271.22;0;0;90;Mist;4326
25;1;2016;12;2;0;271.22;0;0;90;Haze;4326
25;1;2016;14;2;0;271.22;0;0;90;Mist;4805
25;1;2016;14;2;0;271.22;0;0;90;Rain;4805
25;1;2016;16;2;0;272.08;0;0;90;Mist;6309
25;1;2016;16;2;0;272.08;0;0;90;Rain;6309
25;1;2016;16;2;0;272.08;0;0;90;Snow;6309
25;1;2016;18;2;0;271.79;0;0;90;Snow;4332
25;1;2016;18;2;0;271.79;0;0;90;Mist;4332
25;1;2016;18;2;0;271.79;0;0;90;Haze;4332
25;1;2016;20;2;0;271.79;0;0;90;Snow;2303
25;1;2016;20;2;0;271.79;0;0;90;Mist;2303
25;1;2016;22;2;0;271.48;0;0;90;Snow;2826
25;1;2016;22;2;0;271.48;0;0;90;Mist;2826
25;1;2016;23;2;0;270.72;0;0;90;Snow;1598
25;1;2016;23;2;0;270.72;0;0;90;Mist;1598
26;1;2016;1;3;0;269.95;0;0;90;Snow;314
26;1;2016;2;3;0;269.29;0;0;90;Snow;279
26;1;2016;3;3;0;269.22;0;0;90;Snow;326
26;1;2016;5;3;0;269.08;0;0;90;Clouds;2747
26;1;2016;7;3;0;268.84;0;0;90;Snow;5407
26;1;2016;9;3;0;268.41;0;0;90;Snow;4915
26;1;2016;11;3;0;269.28;0;0;90;Snow;4148
26;1;2016;11;3;0;269.28;0;0;90;Haze;4148
26;1;2016;12;3;0;270.41;0;0;90;Clouds;4541
26;1;2016;14;3;0;270.79;0;0;90;Snow;5067
26;1;2016;16;3;0;270.68;0;0;90;Clouds;6600
26;1;2016;18;3;0;269.88;0;0;90;Snow;4439
26;1;2016;20;3;0;269.35;0;0;90;Snow;3703
26;1;2016;22;3;0;268.22;0;0;75;Clouds;1745
26;1;2016;23;3;0;265.73;0;0;1;Clear;995
27;1;2016;0;4;0;263.73;0;0;1;Clear;550
27;1;2016;2;4;0;261.23;0;0;1;Clear;274
27;1;2016;3;4;0;261.43;0;0;1;Clear;345
27;1;2016;4;4;0;261.85;0;0;1;Mist;844
27;1;2016;6;4;0;262.43;0;0;1;Mist;5876
27;1;2016;7;4;0;264.22;0;0;40;Mist;6507
27;1;2016;8;4;0;264.5;0;0;75;Clouds;6312
27;1;2016;10;4;0;267.37;0;0;90;Clouds;4355
27;1;2016;12;4;0;270.86;0;0;90;Clouds;4706
27;1;2016;13;4;0;274.45;0;0;75;Clouds;4805
27;1;2016;16;4;0;277;0;0;90;Clouds;6649
27;1;2016;18;4;0;277.22;0;0;90;Clouds;4689
27;1;2016;20;4;0;277.01;0;0;90;Clouds;2726
27;1;2016;21;4;0;276.55;0;0;75;Clouds;2481
27;1;2016;22;4;0;276.21;0;0;90;Clouds;1684
27;1;2016;23;4;0;276.15;0;0;90;Clouds;955
28;1;2016;0;5;0;276.08;0;0;90;Clouds;544
28;1;2016;1;5;0;275.86;0;0;90;Clouds;365
28;1;2016;3;5;0;275.86;0;0;90;Clouds;347
28;1;2016;5;5;0;275.42;0;0;90;Snow;2729
28;1;2016;5;5;0;275.42;0;0;90;Rain;2729
28;1;2016;6;5;0;275.29;0;0;90;Clouds;5713
28;1;2016;7;5;0;275.15;0;0;90;Clouds;6583
28;1;2016;8;5;0;274.29;0;0;90;Clouds;5815
28;1;2016;10;5;0;273.65;0;0;90;Clouds;4488
28;1;2016;11;5;0;272.07;0;0;90;Clouds;4644
28;1;2016;12;5;0;272.01;0;0;90;Clouds;5033
28;1;2016;13;5;0;272.01;0;0;90;Clouds;4955
28;1;2016;15;5;0;271.95;0;0;40;Clouds;5834
28;1;2016;17;5;0;271.48;0;0;1;Clear;6180
28;1;2016;19;5;0;268.94;0;0;1;Clear;3402
28;1;2016;21;5;0;265.95;0;0;5;Clear;2900
28;1;2016;22;5;0;263.89;0;0;1;Clear;2098
28;1;2016;23;5;0;263.54;0;0;1;Clear;1273
29;1;2016;0;6;0;263.14;0;0;1;Clear;649
29;1;2016;1;6;0;263.61;0;0;1;Clear;416
29;1;2016;2;6;0;264.07;0;0;1;Clear;286
29;1;2016;3;6;0;265.34;0;0;1;Clear;384
29;1;2016;4;6;0;265.61;0;0;40;Clouds;792
29;1;2016;5;6;0;266.74;0;0;90;Clouds;2569
29;1;2016;6;6;0;267.35;0;0;90;Clouds;5473
29;1;2016;7;6;0;267.75;0;0;90;Clouds;6425
29;1;2016;8;6;0;268.22;0;0;90;Clouds;5591
29;1;2016;9;6;0;268.88;0;0;90;Clouds;4809
29;1;2016;10;6;0;269.86;0;0;40;Clouds;4439
29;1;2016;11;6;0;270.79;0;0;75;Clouds;5040
29;1;2016;12;6;0;272;0;0;1;Clear;5428
29;1;2016;13;6;0;272.88;0;0;75;Clouds;5223
29;1;2016;15;6;0;273.08;0;0;90;Clouds;6042
29;1;2016;16;6;0;273;0;0;90;Clouds;6536
29;1;2016;17;6;0;273;0;0;90;Clouds;6047
29;1;2016;19;6;0;273.08;0;0;90;Clouds;3653
29;1;2016;21;6;0;273.48;0;0;90;Rain;2834
29;1;2016;21;6;0;273.48;0;0;90;Snow;2834
29;1;2016;22;6;0;273.68;0;0;90;Mist;2518
29;1;2016;22;6;0;273.68;0;0;90;Snow;2518
29;1;2016;23;6;0;273.81;0;0;75;Clouds;1622
30;1;2016;0;7;0;273.51;0;0;1;Clear;1267
30;1;2016;1;7;0;272.82;0;0;1;Mist;850
30;1;2016;2;7;0;272.58;0;0;1;Mist;664
30;1;2016;3;7;0;272.62;0;0;1;Mist;469
30;1;2016;4;7;0;273.29;0;0;1;Clear;408
30;1;2016;7;7;0;272.38;0;0;1;Clear;1606
30;1;2016;10;7;0;273.58;0;0;1;Clear;4379
30;1;2016;13;7;0;277.72;0;0;75;Clouds;4866
30;1;2016;15;7;0;277.41;0;0;90;Rain;5051
30;1;2016;15;7;0;277.41;0;0;90;Drizzle;5051
30;1;2016;18;7;0;275.94;0;0;40;Clouds;5145
30;1;2016;21;7;0;275.28;0;0;75;Clouds;3045
31;1;2016;0;1;0;274.95;0;0;40;Clouds;1267
31;1;2016;2;1;0;274.36;0;0;1;Clear;642
31;1;2016;4;1;0;273.8;0;0;1;Clear;401
31;1;2016;5;1;0;273.08;0;0;1;Mist;516
31;1;2016;6;1;0;273.01;0;0;1;Fog;858
31;1;2016;7;1;0;271.7;0;0;1;Mist;1198
31;1;2016;7;1;0;271.7;0;0;1;Fog;1198
31;1;2016;8;1;0;271.51;0;0;1;Mist;2231
31;1;2016;8;1;0;271.51;0;0;1;Fog;2231
31;1;2016;10;1;0;273.3;0;0;1;Clear;3476
31;1;2016;11;1;0;275.65;0;0;75;Clouds;3684
31;1;2016;13;1;0;276.21;0;0;1;Clear;4794
31;1;2016;15;1;0;276.81;0;0;40;Clouds;4929
31;1;2016;16;1;0;277.08;0;0;1;Clear;4917
31;1;2016;19;1;0;274.35;0;0;5;Clear;3067
31;1;2016;21;1;0;273.29;0;0;5;Clear;2020
31;1;2016;22;1;0;272.37;0;0;1;Clear;1450
1;2;2016;0;2;0;271.08;0;0;1;Clear;540
1;2;2016;1;2;0;270.51;0;0;1;Mist;312
1;2;2016;3;2;0;269.51;0;0;1;Mist;340
1;2;2016;5;2;0;268.94;0;0;90;Mist;2862
1;2;2016;5;2;0;268.94;0;0;90;Fog;2862
1;2;2016;7;2;0;267.48;0;0;75;Mist;6323
1;2;2016;7;2;0;267.48;0;0;75;Fog;6323
1;2;2016;9;2;0;268.28;0;0;75;Mist;5128
1;2;2016;9;2;0;268.28;0;0;75;Snow;5128
1;2;2016;9;2;0;268.28;0;0;75;Fog;5128
1;2;2016;11;2;0;270.94;0;0;75;Mist;4584
1;2;2016;11;2;0;270.94;0;0;75;Fog;4584
1;2;2016;12;2;0;272.69;0;0;90;Mist;4739
1;2;2016;12;2;0;272.69;0;0;90;Fog;4739
1;2;2016;13;2;0;272.73;0;0;90;Mist;4756
1;2;2016;15;2;0;272.49;0;0;75;Mist;5642
1;2;2016;15;2;0;272.49;0;0;75;Haze;5642
1;2;2016;17;2;0;272.28;0;0;90;Mist;6071
1;2;2016;17;2;0;272.28;0;0;90;Haze;6071
1;2;2016;18;2;0;272.08;0;0;90;Haze;4412
1;2;2016;18;2;0;272.08;0;0;90;Mist;4412
1;2;2016;19;2;0;272.02;0;0;90;Haze;3096
1;2;2016;19;2;0;272.02;0;0;90;Mist;3096
1;2;2016;21;2;0;271.65;0;0;90;Haze;2174
1;2;2016;21;2;0;271.65;0;0;90;Mist;2174
1;2;2016;22;2;0;270.79;0;0;90;Mist;1569
2;2;2016;0;3;0;270.8;0;0;90;Haze;580
2;2;2016;0;3;0;270.8;0;0;90;Mist;580
2;2;2016;1;3;0;271.08;0;0;90;Mist;315
2;2;2016;3;3;0;271.08;0;0;40;Mist;355
2;2;2016;4;3;0;270.94;0;0;90;Clouds;881
2;2;2016;5;3;0;270.65;0;0;90;Clouds;2827
2;2;2016;6;3;0;270.21;0;0;90;Clouds;5687
2;2;2016;7;3;0;270.72;0;0;75;Clouds;6622
2;2;2016;8;3;0;270.61;0;0;90;Clouds;5526
2;2;2016;9;3;0;271.22;0;0;40;Clouds;5097
2;2;2016;10;3;0;271.55;0;0;75;Clouds;4282
2;2;2016;12;3;0;271.94;0;0;90;Snow;4093
2;2;2016;13;3;0;271.8;0;0;90;Snow;4142
2;2;2016;13;3;0;271.8;0;0;90;Fog;4142
2;2;2016;14;3;0;271.72;0;0;90;Snow;3798
2;2;2016;14;3;0;271.72;0;0;90;Fog;3798
2;2;2016;15;3;0;271.75;0;0;90;Snow;3342
2;2;2016;15;3;0;271.75;0;0;90;Fog;3342
2;2;2016;17;3;0;271.65;0;0;90;Snow;2118
2;2;2016;17;3;0;271.65;0;0;90;Fog;2118
2;2;2016;19;3;0;270.8;0;0;90;Snow;1242
2;2;2016;19;3;0;270.8;0;0;90;Mist;1242
2;2;2016;21;3;0;270.15;0;0;90;Snow;918
2;2;2016;21;3;0;270.15;0;0;90;Mist;918
2;2;2016;21;3;0;270.15;0;0;90;Fog;918
2;2;2016;22;3;0;269.87;0;0;90;Snow;707
2;2;2016;22;3;0;269.87;0;0;90;Mist;707
2;2;2016;23;3;0;269.42;0;0;90;Snow;572
2;2;2016;23;3;0;269.42;0;0;90;Mist;572
3;2;2016;0;4;0;269.29;0;0;90;Snow;356
3;2;2016;0;4;0;269.29;0;0;90;Mist;356
3;2;2016;1;4;0;267.94;0;0;90;Snow;217
3;2;2016;1;4;0;267.94;0;0;90;Mist;217
3;2;2016;3;4;0;267.61;0;0;90;Snow;338
3;2;2016;3;4;0;267.61;0;0;90;Mist;338
3;2;2016;4;4;0;266.68;0;0;90;Snow;899
3;2;2016;4;4;0;266.68;0;0;90;Mist;899
3;2;2016;5;4;0;266.48;0;0;75;Snow;2402
3;2;2016;5;4;0;266.48;0;0;75;Mist;2402
3;2;2016;6;4;0;266;0;0;90;Snow;4155
3;2;2016;8;4;0;265.23;0;0;90;Snow;4172
3;2;2016;8;4;0;265.23;0;0;90;Mist;4172
3;2;2016;9;4;0;265.22;0;0;40;Snow;3853
3;2;2016;9;4;0;265.22;0;0;40;Mist;3853
3;2;2016;10;4;0;265.51;0;0;1;Snow;3679
3;2;2016;11;4;0;266.58;0;0;40;Haze;3571
3;2;2016;11;4;0;266.58;0;0;40;Snow;3571
3;2;2016;12;4;0;266.81;0;0;40;Snow;3889
3;2;2016;14;4;0;267.61;0;0;40;Haze;4675
3;2;2016;16;4;0;267.63;0;0;1;Haze;5814
3;2;2016;18;4;0;265.88;0;0;1;Clear;4316
3;2;2016;19;4;0;263.72;0;0;1;Clear;3056
3;2;2016;21;4;0;260.82;0;0;1;Clear;2302
3;2;2016;22;4;0;260.01;0;0;1;Clear;1545
3;2;2016;23;4;0;259.58;0;0;1;Clear;1001
4;2;2016;0;5;0;259.01;0;0;75;Clouds;565
4;2;2016;1;5;0;259.28;0;0;1;Snow;358
4;2;2016;2;5;0;259.34;0;0;75;Snow;300
4;2;2016;3;5;0;260.57;0;0;75;Snow;342
4;2;2016;4;5;0;260.93;0;0;90;Snow;905
4;2;2016;4;5;0;260.93;0;0;90;Mist;905
4;2;2016;5;5;0;261.28;0;0;90;Clouds;2766
4;2;2016;6;5;0;261.58;0;0;90;Clouds;5525
4;2;2016;7;5;0;261.75;0;0;90;Snow;6158
4;2;2016;7;5;0;261.75;0;0;90;Mist;6158
4;2;2016;8;5;0;262.88;0;0;90;Snow;5383
4;2;2016;8;5;0;262.88;0;0;90;Mist;5383
4;2;2016;10;5;0;265.79;0;0;90;Snow;4392
4;2;2016;12;5;0;267.79;0;0;90;Snow;4422
4;2;2016;12;5;0;267.79;0;0;90;Haze;4422
4;2;2016;14;5;0;269.21;0;0;90;Mist;5252
4;2;2016;14;5;0;269.21;0;0;90;Snow;5252
4;2;2016;15;5;0;269.68;0;0;90;Snow;5643
4;2;2016;18;5;0;268.82;0;0;40;Clouds;4557
4;2;2016;20;5;0;265.37;0;0;1;Mist;2981
4;2;2016;21;5;0;262.94;0;0;1;Mist;2777
4;2;2016;23;5;0;260.8;0;0;1;Clear;1166
5;2;2016;0;6;0;259.29;0;0;1;Clear;657
5;2;2016;1;6;0;258.29;0;0;1;Clear;360
5;2;2016;2;6;0;257.16;0;0;1;Clear;325
5;2;2016;3;6;0;256.46;0;0;1;Haze;323
5;2;2016;3;6;0;256.46;0;0;1;Mist;323
5;2;2016;3;6;0;256.46;0;0;1;Snow;323
5;2;2016;4;6;0;256.35;0;0;20;Haze;787
5;2;2016;6;6;0;256.56;0;0;1;Fog;5180
5;2;2016;6;6;0;256.56;0;0;1;Haze;5180
5;2;2016;7;6;0;256.94;0;0;75;Mist;6390
5;2;2016;7;6;0;256.94;0;0;75;Haze;6390
5;2;2016;8;6;0;257.51;0;0;75;Mist;5716
5;2;2016;8;6;0;257.51;0;0;75;Haze;5716
5;2;2016;9;6;0;260.5;0;0;90;Mist;5039
5;2;2016;10;6;0;263.28;0;0;75;Mist;4538
